name,order,size_x,size_y,size_z,mass,mu_slide,mu_spin,mu_roll,drop_height,posX,posY,posZ,rotX,rotY,rotZ
B_L18_1x1_1_6,424,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.114,0.3325,0.0,0.0,0
B_L18_1x1_2_1,425,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,-0.076,0.3325,0.0,0.0,0
B_L18_1x1_2_3,426,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.0,0.3325,0.0,0.0,0
B_L18_1x1_2_5,427,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.076,0.3325,0.0,0.0,0
B_L18_1x1_3_0,428,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,-0.114,0.3325,0.0,0.0,0
B_L18_1x1_3_2,429,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,-0.038,0.3325,0.0,0.0,0
B_L18_1x1_3_4,430,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.038,0.3325,0.0,0.0,0
B_L18_1x1_3_6,431,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.114,0.3325,0.0,0.0,0
B_L18_1x1_4_1,432,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,-0.076,0.3325,0.0,0.0,0
B_L18_1x1_4_3,433,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.0,0.3325,0.0,0.0,0
B_L18_1x1_4_5,434,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.076,0.3325,0.0,0.0,0
B_L18_1x1_5_0,435,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,-0.114,0.3325,0.0,0.0,0
B_L18_1x1_5_2,436,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,-0.038,0.3325,0.0,0.0,0
B_L18_1x1_5_4,437,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.038,0.3325,0.0,0.0,0
B_L18_1x1_5_6,438,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.114,0.3325,0.0,0.0,0
B_L18_1x1_6_1,439,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,-0.076,0.3325,0.0,0.0,0
B_L18_1x1_6_3,440,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.0,0.3325,0.0,0.0,0
B_L18_1x1_6_5,441,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.076,0.3325,0.0,0.0,0
B_L19_1x1_0_0,442,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,-0.114,0.3515,0.0,0.0,0
B_L19_1x1_0_2,443,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,-0.038,0.3515,0.0,0.0,0
B_L19_1x1_0_4,444,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.038,0.3515,0.0,0.0,0
B_L19_1x1_0_6,445,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.114,0.3515,0.0,0.0,0
B_L19_1x1_1_1,446,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,-0.076,0.3515,0.0,0.0,0
B_L19_1x1_1_3,447,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.0,0.3515,0.0,0.0,0
B_L19_1x1_1_5,448,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.076,0.3515,0.0,0.0,0
B_L19_1x1_2_0,449,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,-0.114,0.3515,0.0,0.0,0
B_L19_1x1_2_2,450,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,-0.038,0.3515,0.0,0.0,0
B_L19_1x1_2_4,451,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.038,0.3515,0.0,0.0,0
B_L19_1x1_2_6,452,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.114,0.3515,0.0,0.0,0
B_L19_1x1_3_1,453,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,-0.076,0.3515,0.0,0.0,0
B_L19_1x1_3_3,454,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.0,0.3515,0.0,0.0,0
B_L19_1x1_3_5,455,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.076,0.3515,0.0,0.0,0
B_L19_1x1_4_0,456,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,-0.114,0.3515,0.0,0.0,0
B_L19_1x1_4_2,457,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,-0.038,0.3515,0.0,0.0,0
B_L19_1x1_4_4,458,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.038,0.3515,0.0,0.0,0
B_L19_1x1_4_6,459,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.114,0.3515,0.0,0.0,0
B_L19_1x1_5_1,460,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,-0.076,0.3515,0.0,0.0,0
B_L19_1x1_5_3,461,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.0,0.3515,0.0,0.0,0
B_L19_1x1_5_5,462,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.076,0.3515,0.0,0.0,0
B_L19_1x1_6_0,463,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,-0.114,0.3515,0.0,0.0,0
B_L19_1x1_6_2,464,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,-0.038,0.3515,0.0,0.0,0
B_L19_1x1_6_4,465,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.038,0.3515,0.0,0.0,0
B_L19_1x1_6_6,466,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.114,0.3515,0.0,0.0,0
B_L20_1x1_0_1,467,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,-0.076,0.3705,0.0,0.0,0
B_L20_1x1_0_3,468,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.0,0.3705,0.0,0.0,0
B_L20_1x1_0_5,469,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.076,0.3705,0.0,0.0,0
B_L20_1x1_1_0,470,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,-0.114,0.3705,0.0,0.0,0
B_L20_1x1_1_2,471,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,-0.038,0.3705,0.0,0.0,0
B_L20_1x1_1_4,472,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.038,0.3705,0.0,0.0,0
B_L20_1x1_1_6,473,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.114,0.3705,0.0,0.0,0
B_L20_1x1_2_1,474,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,-0.076,0.3705,0.0,0.0,0
B_L20_1x1_2_3,475,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.0,0.3705,0.0,0.0,0
B_L20_1x1_2_5,476,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.076,0.3705,0.0,0.0,0
B_L20_1x1_3_0,477,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,-0.114,0.3705,0.0,0.0,0
B_L20_1x1_3_2,478,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,-0.038,0.3705,0.0,0.0,0
B_L20_1x1_3_4,479,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.038,0.3705,0.0,0.0,0
B_L20_1x1_3_6,480,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.114,0.3705,0.0,0.0,0
B_L20_1x1_4_1,481,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,-0.076,0.3705,0.0,0.0,0
B_L20_1x1_4_3,482,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.0,0.3705,0.0,0.0,0
B_L20_1x1_4_5,483,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.076,0.3705,0.0,0.0,0
B_L20_1x1_5_0,484,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,-0.114,0.3705,0.0,0.0,0
B_L20_1x1_5_2,485,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,-0.038,0.3705,0.0,0.0,0
B_L20_1x1_5_4,486,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.038,0.3705,0.0,0.0,0
B_L20_1x1_5_6,487,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.114,0.3705,0.0,0.0,0
B_L20_1x1_6_1,488,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,-0.076,0.3705,0.0,0.0,0
B_L20_1x1_6_3,489,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.0,0.3705,0.0,0.0,0
B_L20_1x1_6_5,490,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.076,0.3705,0.0,0.0,0
B_L21_1x1_0_0,491,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,-0.114,0.3895,0.0,0.0,0
B_L21_1x1_0_2,492,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,-0.038,0.3895,0.0,0.0,0
B_L21_1x1_0_4,493,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.038,0.3895,0.0,0.0,0
B_L21_1x1_0_6,494,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.114,0.3895,0.0,0.0,0
B_L21_1x1_1_1,495,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,-0.076,0.3895,0.0,0.0,0
B_L21_1x1_1_3,496,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.0,0.3895,0.0,0.0,0
B_L21_1x1_1_5,497,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.076,0.3895,0.0,0.0,0
B_L21_1x1_2_0,498,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,-0.114,0.3895,0.0,0.0,0
B_L21_1x1_2_2,499,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,-0.038,0.3895,0.0,0.0,0
B_L21_1x1_2_4,500,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.038,0.3895,0.0,0.0,0
B_L21_1x1_2_6,501,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.114,0.3895,0.0,0.0,0
B_L21_1x1_3_1,502,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,-0.076,0.3895,0.0,0.0,0
B_L21_1x1_3_3,503,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.0,0.3895,0.0,0.0,0
B_L21_1x1_3_5,504,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.076,0.3895,0.0,0.0,0
B_L21_1x1_4_0,505,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,-0.114,0.3895,0.0,0.0,0
B_L21_1x1_4_2,506,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,-0.038,0.3895,0.0,0.0,0
B_L21_1x1_4_4,507,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.038,0.3895,0.0,0.0,0
B_L21_1x1_4_6,508,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.114,0.3895,0.0,0.0,0
B_L21_1x1_5_1,509,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,-0.076,0.3895,0.0,0.0,0
B_L21_1x1_5_3,510,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.0,0.3895,0.0,0.0,0
B_L21_1x1_5_5,511,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.076,0.3895,0.0,0.0,0
B_L21_1x1_6_0,512,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,-0.114,0.3895,0.0,0.0,0
B_L21_1x1_6_2,513,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,-0.038,0.3895,0.0,0.0,0
B_L21_1x1_6_4,514,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.038,0.3895,0.0,0.0,0
B_L21_1x1_6_6,515,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.114,0.3895,0.0,0.0,0
B_L22_1x1_0_1,516,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,-0.076,0.4085,0.0,0.0,0
B_L22_1x1_0_3,517,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.0,0.4085,0.0,0.0,0
B_L22_1x1_0_5,518,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.076,0.4085,0.0,0.0,0
B_L22_1x1_1_0,519,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,-0.114,0.4085,0.0,0.0,0
B_L22_1x1_1_2,520,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,-0.038,0.4085,0.0,0.0,0
B_L22_1x1_1_4,521,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.038,0.4085,0.0,0.0,0
B_L22_1x1_1_6,522,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.114,0.4085,0.0,0.0,0
B_L22_1x1_2_1,523,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,-0.076,0.4085,0.0,0.0,0
B_L22_1x1_2_3,524,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.0,0.4085,0.0,0.0,0
B_L22_1x1_2_5,525,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.076,0.4085,0.0,0.0,0
B_L22_1x1_3_0,526,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,-0.114,0.4085,0.0,0.0,0
B_L22_1x1_3_2,527,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,-0.038,0.4085,0.0,0.0,0
B_L22_1x1_3_4,528,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.038,0.4085,0.0,0.0,0
B_L22_1x1_3_6,529,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.114,0.4085,0.0,0.0,0
B_L22_1x1_4_1,530,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,-0.076,0.4085,0.0,0.0,0
B_L22_1x1_4_3,531,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.0,0.4085,0.0,0.0,0
B_L22_1x1_4_5,532,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.076,0.4085,0.0,0.0,0
B_L22_1x1_5_0,533,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,-0.114,0.4085,0.0,0.0,0
B_L22_1x1_5_2,534,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,-0.038,0.4085,0.0,0.0,0
B_L22_1x1_5_4,535,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.038,0.4085,0.0,0.0,0
B_L22_1x1_5_6,536,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.114,0.4085,0.0,0.0,0
B_L22_1x1_6_1,537,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,-0.076,0.4085,0.0,0.0,0
B_L22_1x1_6_3,538,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.0,0.4085,0.0,0.0,0
B_L22_1x1_6_5,539,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.076,0.4085,0.0,0.0,0
B_L23_1x1_0_0,540,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,-0.114,0.4275,0.0,0.0,0
B_L23_1x1_0_2,541,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,-0.038,0.4275,0.0,0.0,0
B_L23_1x1_0_4,542,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.038,0.4275,0.0,0.0,0
B_L23_1x1_0_6,543,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.114,0.4275,0.0,0.0,0
B_L23_1x1_1_1,544,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,-0.076,0.4275,0.0,0.0,0
B_L23_1x1_1_3,545,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.0,0.4275,0.0,0.0,0
B_L23_1x1_1_5,546,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.076,0.4275,0.0,0.0,0
B_L23_1x1_2_0,547,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,-0.114,0.4275,0.0,0.0,0
B_L23_1x1_2_2,548,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,-0.038,0.4275,0.0,0.0,0
B_L23_1x1_2_4,549,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.038,0.4275,0.0,0.0,0
B_L23_1x1_2_6,550,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.114,0.4275,0.0,0.0,0
B_L23_1x1_3_1,551,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,-0.076,0.4275,0.0,0.0,0
B_L23_1x1_3_3,552,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.0,0.4275,0.0,0.0,0
B_L23_1x1_3_5,553,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.076,0.4275,0.0,0.0,0
B_L23_1x1_4_0,554,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,-0.114,0.4275,0.0,0.0,0
B_L23_1x1_4_2,555,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,-0.038,0.4275,0.0,0.0,0
B_L23_1x1_4_4,556,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.038,0.4275,0.0,0.0,0
B_L23_1x1_4_6,557,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.114,0.4275,0.0,0.0,0
B_L23_1x1_5_1,558,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,-0.076,0.4275,0.0,0.0,0
B_L23_1x1_5_3,559,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.0,0.4275,0.0,0.0,0
B_L23_1x1_5_5,560,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.076,0.4275,0.0,0.0,0
B_L23_1x1_6_0,561,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,-0.114,0.4275,0.0,0.0,0
B_L23_1x1_6_2,562,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,-0.038,0.4275,0.0,0.0,0
B_L23_1x1_6_4,563,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.038,0.4275,0.0,0.0,0
B_L23_1x1_6_6,564,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.114,0.4275,0.0,0.0,0
B_L24_1x1_0_1,565,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,-0.076,0.4465,0.0,0.0,0
B_L24_1x1_0_3,566,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.0,0.4465,0.0,0.0,0
B_L24_1x1_0_5,567,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.076,0.4465,0.0,0.0,0
B_L24_1x1_1_0,568,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,-0.114,0.4465,0.0,0.0,0
B_L24_1x1_1_2,569,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,-0.038,0.4465,0.0,0.0,0
B_L24_1x1_1_4,570,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.038,0.4465,0.0,0.0,0
B_L24_1x1_1_6,571,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.114,0.4465,0.0,0.0,0
B_L24_1x1_2_1,572,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,-0.076,0.4465,0.0,0.0,0
B_L24_1x1_2_3,573,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.0,0.4465,0.0,0.0,0
B_L24_1x1_2_5,574,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.076,0.4465,0.0,0.0,0
B_L24_1x1_3_0,575,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,-0.114,0.4465,0.0,0.0,0
B_L24_1x1_3_2,576,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,-0.038,0.4465,0.0,0.0,0
B_L24_1x1_3_4,577,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.038,0.4465,0.0,0.0,0
B_L24_1x1_3_6,578,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.114,0.4465,0.0,0.0,0
B_L24_1x1_4_1,579,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,-0.076,0.4465,0.0,0.0,0
B_L24_1x1_4_3,580,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.0,0.4465,0.0,0.0,0
B_L24_1x1_4_5,581,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.076,0.4465,0.0,0.0,0
B_L24_1x1_5_0,582,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,-0.114,0.4465,0.0,0.0,0
B_L24_1x1_5_2,583,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,-0.038,0.4465,0.0,0.0,0
B_L24_1x1_5_4,584,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.038,0.4465,0.0,0.0,0
B_L24_1x1_5_6,585,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.114,0.4465,0.0,0.0,0
B_L24_1x1_6_1,586,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,-0.076,0.4465,0.0,0.0,0
B_L24_1x1_6_3,587,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.0,0.4465,0.0,0.0,0
B_L24_1x1_6_5,588,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.076,0.4465,0.0,0.0,0
B_L25_1x1_0_0,589,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,-0.114,0.4655,0.0,0.0,0
B_L25_1x1_0_2,590,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,-0.038,0.4655,0.0,0.0,0
B_L25_1x1_0_4,591,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.038,0.4655,0.0,0.0,0
B_L25_1x1_0_6,592,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.114,0.4655,0.0,0.0,0
B_L25_1x1_1_1,593,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,-0.076,0.4655,0.0,0.0,0
B_L25_1x1_1_3,594,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.0,0.4655,0.0,0.0,0
B_L25_1x1_1_5,595,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.076,0.076,0.4655,0.0,0.0,0
B_L25_1x1_2_0,596,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,-0.114,0.4655,0.0,0.0,0
B_L25_1x1_2_2,597,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,-0.038,0.4655,0.0,0.0,0
B_L25_1x1_2_4,598,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.038,0.4655,0.0,0.0,0
B_L25_1x1_2_6,599,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.038,0.114,0.4655,0.0,0.0,0
B_L25_1x1_3_1,600,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,-0.076,0.4655,0.0,0.0,0
B_L25_1x1_3_3,601,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.0,0.4655,0.0,0.0,0
B_L25_1x1_3_5,602,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.0,0.076,0.4655,0.0,0.0,0
B_L25_1x1_4_0,603,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,-0.114,0.4655,0.0,0.0,0
B_L25_1x1_4_2,604,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,-0.038,0.4655,0.0,0.0,0
B_L25_1x1_4_4,605,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.038,0.4655,0.0,0.0,0
B_L25_1x1_4_6,606,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.038,0.114,0.4655,0.0,0.0,0
B_L25_1x1_5_1,607,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,-0.076,0.4655,0.0,0.0,0
B_L25_1x1_5_3,608,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.0,0.4655,0.0,0.0,0
B_L25_1x1_5_5,609,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.076,0.076,0.4655,0.0,0.0,0
B_L25_1x1_6_0,610,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,-0.114,0.4655,0.0,0.0,0
B_L25_1x1_6_2,611,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,-0.038,0.4655,0.0,0.0,0
B_L25_1x1_6_4,612,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.038,0.4655,0.0,0.0,0
B_L25_1x1_6_6,613,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,0.114,0.114,0.4655,0.0,0.0,0
B_L26_1x1_0_1,614,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,-0.076,0.4845,0.0,0.0,0
B_L26_1x1_0_3,615,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.0,0.4845,0.0,0.0,0
B_L26_1x1_0_5,616,0.038,0.038,0.019,0.020577,0.6,0.0,0.0,0.01,-0.114,0.076,0.4845,0.0,0.0,0
